id	text	Anger	Disgust	Fear	Sadness	Joy	Surprise
amh_train_track1_2923	አለምን ሁሉ ዞርኩ እደዚህ አይነት ሞራል ይሉንታ የሊለዉ በበታችነት ሰሚት የሚሰቃይ የወደደዉን የማይገባዉን ክብር በሰጠዉ በአማራ ህዝብ በክህደት የተነሳ ወራዳ ምሐይም ሰዉ አይቸ አላዉቅም ደግሞ እኮ ልጆቻችሁን አምጡ ይላል እደወለጋ ህፃናት ሊያርድብን ነዉ ሰዉ በላ አዉሬ ምሐይም አብይ በቅርቡ አንገቱን ታንቆ ለፈርድ ይቀርባል እየመጣን ነዉ	1	1	0	0	0	0
amh_train_track1_2924	ቆሻሻሻ ይሁዳ ድል ለፍልስጤም እስኪ አንዳንዴ እንኩአን ከሃቅ ጎን ለመቆም ሞክሩ ጭፍን ጥላቻ ይቅርባችሁ	1	1	0	0	0	0
amh_train_track1_2925	የሰው ዘር መገኛ ኢትዮጵያ ሳትሆን አዳም የተፈጠረባቷ ፓልስታይን ነች 1000%።	0	0	0	0	1	0
amh_train_track1_2926	አየክ አለምነህ አንተ ትልቁ ስተትህ በሀይል በጉልበት ፍትህን መጨፍለቅ ይቻላል ብለክ ማመንክ ነዉ ኒኩለር ተፈሪነትን ያመጣል ብለክ ማመንክ የሚገርም ነዉ አሜሪካን ኒኩለር አላት ግን አንድ ያሸነፈቹዉ ጦረነት አለ ታሊባን አሜሪካንን አላሸነፈም  ቬተናም አሜሪካንን አላሸነፈምሱማል የአሜሪካንን ጦረ አላሸነፈም  በጣም የሚገርመዉ ፊሊስጤማዊያን በሰላም ቢታገሉ አለም ከነሱጋ ሆኖ እስራኤልን በማስገደድ ሀገር ይሆኑ ነበረ ስትል ሰዉ ይታዘበኛል አትል	1	0	0	0	0	0
amh_train_track1_2927	ውሸት ጥሩ ኣይደለም በደምብ ካልሰማቹ ደግማቹ ስሙት  ማይክ ሃመር ያለው ለኣብይ ኣነጋግሬው ኣለሁ በሃይሊ ኣደለም ብሎኛል ማለት ከፍለን ለመጠቀም ነው ያለው እንዳውም በምሳሌነት የንጫድ ውሳኔ ነግሬው ኣለሁ ነው ያለው ኣማን ላልከው ኤርትራኖች የተሰዉት ለኣገራቸው ነጻነት ወይም ላእላዊነታቸው ለመጠበቅ ነው ኢትዮጵያውያን ግን የሰው ኣገር ለመውረር ነው የሞቱት ዕውነት መራር ነው እየመረረህም ብሆን ዋጠው	1	1	0	0	0	0
amh_train_track1_2928	እሄን ነው መልሳችሁ ሞት ለእናት ደማችን እናስመላለን !	1	0	0	0	0	0
amh_train_track1_2929	እንዴት እንዴት ሆነን በአንድ አገር ውስጥ እንደኖርን ግርምት ነው የሚፈጥርብኝ አሁንም እኮ አማራ አርደው ደሙን በኩባያ የሚጠጡ አውሬዎች እኮ አሉ	1	1	0	1	0	0
amh_train_track1_2930	የእምግሬሽን ችግር እየተቀረፈ ነው አሪፍ ነው ጥሩ ሲሰሩ ማበረታታት ደግሞ አስፈላጊ ነው	0	0	0	0	1	0
amh_train_track1_2931	እንዴ አንተ የማይጠቅም የቤት አህያ ከመሆን አስር እጥፍ ይሻላል	0	1	0	0	0	0
amh_train_track1_2932	እውነቱ ይኸው ነው! ለኢትዮጲያ ሕዝብ ስጋት ገዢው የብልፀግና መንግስት እና በእውር ድንብር የሚኳትኑ ከሃዲ ተላላኪዎች እንጂ የኢትዮጲያን ባንዲራ አርማው እና መለያው ያደረገው ሃገር	1	1	0	0	0	0
amh_train_track1_2933	ከ ሃንዳን ኣይነት ስግብግብ እናት ይጠብቃቹሁ እስኪ ልጠይቃቹሁ እናት ግን ታዳላለች እኮ ከቤታቹሁ ማን ነው ተወዳጅ ልጂ እቤታችን የኔ ታላቅ ነው  ብትሞት ኣሳልፋ ኣትሰጠወም እናቴን እራዳታለሁ ደስ ይለኛል 	0	0	0	0	1	0
amh_train_track1_2934	አላህየ ሰላሙን አምጣልን ከጨቅ አውጣን በእስራኤል እና በሀማስ መካከል ያለህ ሚዛናዊነት ጥሩ እሚባል ነው ብየ አስባለሁ ግን እስራኤል በምፈፅመው ወጀል አላህ አብሮ እንዳያጠፋህ ሀገሯን ለቀህ ብወጣ እሚል አስተያየት አለኝ አላህ በዳዮችን አይዶወድም	0	0	1	0	0	0
amh_train_track1_2935	የባይደን መልዕክተኛ ስለ ኢትዮጵያ ያልተጠበቀ የአማራ ክልል ከታጣቂዎቹ ጋር ሊስማማ ይሆን?	0	0	0	0	0	0
amh_train_track1_2936	የሴቷ ጥላሁን ድንቅ ነው ትልቅ ውጤት እንጠብቃለንሪታ	0	0	0	0	1	0
amh_train_track1_2937	የኔ ልጅ አይዞሽ መከራ ያልፋል ሁሉም የዘራውን ያጭዳል	0	0	0	1	0	0
amh_train_track1_2938	በማደጎ ስዊድን ተወስዶ በኢትዮጵያ ለመጀመሪያ ጊዜ አልበሙን የሠራው የግራሚ ዕጩ ዳንኤል ለማ	0	0	0	0	0	0
amh_train_track1_2939	ጀግና መሪ ስላለን እግዚያብሄር ይመስገን አዳነች አበቤ ጀግኒት ነሽ በርቱ	0	0	0	0	1	0
amh_train_track1_2940	የተያዙት ወነጀለኞች በሙስና እንዳይለቀቁ ስጋት አለብኝ	0	0	1	0	0	0
amh_train_track1_2941	በአማራ እና በትግራይ ክልሎች አዋሳኝ ቦታዎች በድርቅ ምክንያት ሰዎች መሞታቸው ተነገረ	0	0	0	1	0	0
amh_train_track1_2942	በጣም ያማል ግን ሁሉም በጊዜው መልስ ያገኛል። ቅዱስ ሲኖዶስ የሚያደርጉትን ያውቃሉ። ለ4 ኪሎ ጨዋታ እንዲህ በቀላሉ አይሸወዱም። ይህን ጨዋታ ከእኛ በላይ አባቶች ያውቁታል። ፍትህ ሳ	0	0	0	1	0	0
amh_train_track1_2943	የጥሩ ሰው እንባ የመልካም ሰው ሀዘን ምክንያት አትሁኑ!	0	0	0	1	0	0
amh_train_track1_2944	ተመስገን ፈጣሪዬ መልካም ነገር አሰማንሰላም ለሀገራችን ለህዝባችን	0	0	0	0	1	0
amh_train_track1_2945	አንተ ማን ሆነህ ነው ማስተንቀቂያ የምትሰጠው 90 የአንድ ብሔር በቤተክርስቲያኒቷ ውስጥ የሰገሰገው ነው ዘረኛ ሌባ ፖለቲከኛወዘተ ወይስ ለምዕመናኑ በቋንቋቸው ተገቢውን አገልግሎት የሚሰጡት እውነተኞቹ አባቶች ናቸው የሃይማኖት አባት ነኝ ባይ ሰው የአገር መሪን ግደሉ ብሎ ሲሰብክ ይህን ሰው ያላወገዘ ሲኖዶስ ሃይማኖት ነው ወይስ ጦርነትና ግዳያን ነው የሚያካሄደው ይህም በሚዲያ ላይ የሚለፈልፈው ሞሎክሴ ነኝ ባይ ያለእፍረት ዓይኑን በጨው አጥቦ 	1	1	0	0	0	0
amh_train_track1_2946	ባልሽ የአማራን ደም እየጠጣ፥ አንች ደግሞ ዝምብለችሁ ዳቦ ብሉ ከማለት ዝም ብለሽ ብትሄጂ እንዴት ጥሩ ነበር?	1	1	0	0	0	0
amh_train_track1_2947	በእርግጠኝነት ጠሪዎቹ ልጆቻቸውም ዘመዶቻቸውም እዳይወጡ ይነግሯቸዋል ስለ ኢትዮጵያ ብለው ሳይሆን የሥልጣን ጥም ያላቸው ስብስብ በኢህአፖም ነጭ ሽብርብን ወደ ቀይ ሽብር ያስቀየሩት ስንት ወጣት የሞተበት ስሆን አሁን ደግሞ በውጭ እና በውስጥ ያላችሁት በወጣቱ ደም ለመነገድ ካልሆነ በስተቀር እራሳችሁ ፖርቲን በማፍረስ የተካናችሁ አቋም የሌላችሁ የኢትዮጵያን ህዝብ ይኸው 50 እረፍት ነሳችሁን አሁንም ቢሆን የምዕራብዊያን እገዛም ጭምር ነው ይሄን 	1	0	0	0	0	0
amh_train_track1_2948	በእውነት በጣም ያሳዝናል እስከመቼ ነው አቢኤልና ቃይል የምንሆነው እግዚአብሔር ከእዚህ ከባድ ግዜ ያሳልፍን	0	0	0	1	0	0
amh_train_track1_2949	የካውንስሉ ኣባል ሆኖ ቀይ ባህርን በጋራ መጠበቅና የቀይ ባህር ባለቤት መሆን ይለያያል የጠቀስካቸው ሃገራት ከውቅያኖስ ወይ ከውሃ ኣካል ጋር የሚዳወቡ ናቸው ኢትዮጵያ ግን ካርታው ላይ እንደማየው ከሆነ በመሬት ወይ በሃገራት የተከበበች ሃገር ናት ይህ ማለት ደግሞ ኢትዮጵያ በ8 የሚሆኑ ወደቦች ኣማርጣ የመጠቀም መብትን ኣለም ኣቀፋዊው ህግ ይፈቅድላታል ነገር ግን ያለ ሃገራቶቹ ስምምነት ባህርን መውሰድ ግን ህጉም ኣይፈቅድላትም  እንደው ተሳ	0	0	0	0	0	0
amh_train_track1_2950	ቀንድ አውጣ ይህን እንዴት የአማራ መሪ አድርገው ቀጠሩት ያሳዝናል ህዝቡን እንዴት እንደሚንቁት	0	1	0	1	0	0
amh_train_track1_2951	እነ ልደቱ እነ ሃብታሙ ሜዲካል ኢመርጀንሲን ጨዋታ አርገውብን ልባችን መደንገጥ አቁሟል። ልደቱ ልቤ ሊፈርጥ ነው ብሎ በ Ethio 360 ኢመርጀንሲ ሩም ተከሰተ፣ ጀ	0	1	0	0	0	0
amh_train_track1_2952	አሜሪካ እና ዩናይትድ ኪንግደምን እያጥለቀለቁ ያሉት የቻይና መተግበሪያዎች	0	0	0	0	0	0
amh_train_track1_2953	ክቡር ጠቅላይ ሚኒስትር አብይ አህመድ ሺህ አመት ይንገሱ። አቶ ታዲዮስ ታንቱ በመታሰራቸው እጅግ ደስተኛ ነው። ባይፈቱ እላለሁ። የእድሜ ልክ አክባሪዎ ነኝ።	0	0	0	0	1	0
amh_train_track1_2954	የፎቶ ሾፕ ሽሎታቸውን ሳላደንቅ አላልፍም ? ፋራ ቢታገኚ አራዳ ነበቺ አሉ	0	0	0	0	0	0
amh_train_track1_2955	መኖርህን እና ነፃነትህን ሳታረጋግጥ ያለንን ለነሁሉ የኔ አሣልፈኽ እንዳትሠጣቸው እፈራለሁ ።	0	0	1	0	0	0
amh_train_track1_2956	ለምንድ ነው የጁቡቲ ጉዳይ የማታቀርበው ለናንተ ምንኣለች ጁቡቲ ቆፍረን ባህር ናመጣለን ያላቹ ከሃያሽህ በታች የሆነ እቃ ኣላሳልፍ ብላለች ለምን የዚ ነገር ማታወራው ወራኛ የሆንካ ልጅ	1	1	0	0	0	0
amh_train_track1_2957	የቦረናው ረሃብና ሞት ሀብት ለመፍጠር አይጠቅምም ወንድሜ። በአሁኑ ወቅት የሚደረግ ድጋፍ ነፃ ምሳ አይደለም። this one may have a return Lol	0	0	0	0	0	0
amh_train_track1_2958	አላህ ይሄን የመሰለ እውቀት እስከዛሬ ድረስ ለኢትዮጵያ ሙስሊሞች ተደራሽ ባለማድረግህ እንዳይጠይቅህ እፈራለሁ አሁን ተደራሽነትህን እንድታስፋፋው ስል በወንድማዊ ፍቅር እጠይቅሃለሁ አላህ የተሻለ እና በሳል የሆነ አመክንዮአዊ አመለካከትና ጥልቅ የእስልምና እውቀት ሰጥቶሀል ህዝቦችህን ጥቀምበት አላህ ይውደድህ በርታልን	0	0	1	0	1	0
amh_train_track1_2959	ካልነኳቸው ሰው አይተናኮሉም። በጥይት መግደል ይሻላል። ቀድሞውኑ ዱላ ብቻ ይዞ ጅራቱን መያዝ እራሱ አደገኛ ይመስለኛል። ድንገት ቀድሞ ካየው አንገቱን ሊያንቀው ይችላል ?	0	0	1	0	0	0
amh_train_track1_2960	አሳዛኝዜና! እጅግ መሪር ሀዘን 20 የሚሆኑ የመዳወላቡ ዩኒቨርሲቲ መምህራን በትራፊክ አደጋ ህይወታቸውን አጡ ቁጥሩ ከዛም ሊልቅ እንደሚችል ተነግሯል።	0	0	0	1	0	0
amh_train_track1_2961	ከመቶ ሺዎች ወጣቶች መስዋአትነት በላይ የሚያሳዝነው አንደ ጌታቸው አይንት ለዚህ ሁላ መከራ የሆነ ሰው ወደ ስልጣን መመለስ ነው።ነገ ነገሮች የተደላደሉ ሲመ	1	0	0	1	0	0
amh_train_track1_2962	ልጅን በሚያድግበት መንገድ ምራው። ባደገም ጊዜ ከእርሱ ፈቀቅ አይልም ህፃን ናት ሆኖም በወጀብ መሀከል ቅንጣት ጭንቀት ዐልታየባትም። እምነቷን የተጋፋባትን የአውሬ መንፈስ በጉልበ	0	0	0	0	0	0
amh_train_track1_2963	ስንቱን ጉድ ችለሃል ፀጋው በብዛት ይለቀቅልህ ትከሻህ ይስፋ ተሰሚነትን ጥበብን ማስተዋልን ይጨምርልህ እንፀልያለን ምድራችን እንድታርፍ ፍቅር እንዲበዛ በአንድነት አምላካችን ይባርከን ተዋልደን ተጋብተን ማን ከማን ይለያል የነነዌ ፀሎት ያስፈልጋል አይዘገንንም ወንድም ወንድሙን ሲገድል እግዚዎ ደረስልን አስበን	0	0	0	1	0	0
amh_train_track1_2964	እንዴት ያማል መስዬ ማታ አቅርበሻት እንቅልፍ አልወሰደኝም ሳስባት ነው ያደርኩት ፅናቶቾዋን ውይ እህቴን አይዞሽ መስዬ የደሃን እንባ አባሽ ነሽ ፈጣሪ ይባርክሽ	0	0	0	1	0	0
amh_train_track1_2965	በጣም ያሳዝናል የአላም መግሰታት ከቁጣ መግለጫ የዘለለ ምንም አይነት እርምጃ አለመውሰዳቸው አላህ የፈራጆች ሁሉ ፈራጅ ነው አልሀምዱሊላ የጊዜ ጉዳይ ነው	0	0	0	1	0	0
amh_train_track1_2966	በፊት በሰራኸው ጥፋት አሁን ላይ ዋጋ ሲያስከፍልህ 	0	0	0	0	0	0
amh_train_track1_2967	ወይ ዘንድሮ እሱ ስወጣ ልገባ የሚያስበው ውሻ 80ሚ ነክሶ የሚየደራምስ እንዳይሆን ስጋት ነው ።	0	0	1	0	0	0
amh_train_track1_2968	እናንተ ጎርፍ እንኳ በመጣ ግዜ የህወሓት እጅ ኣለበት የምትሉ የዓለማችን ወረዳ ፍጥረቶች የኢትዮጵያን ህዝብ ተከባብሮ በሚኖርበት ግዜ ግፋ በለው እያላችሁ ዘደ ጦርነት ያስገባችሁት እናንተ ናችሁ እና በዛ ኣድርጎ ጥፋትን ኣብልጦ ይስጣችሁ የትግራይና ኣማራ ህዝብ ግን ሁሌም ኣንድ ናቸው። የኢትዮጵያ ህዝብ በሙሉ ኣንድ ነው። እናንተ በውጭ ዓለም ሁናችሁ ጦርነትን እያወጃችሁ የደሃ ልጆችን ምታስጨርሱ ግን የኢትዮጵያ ኣምላክ ጨርሶ ያጥፋችሁ ኣሁንም	1	1	0	0	0	0
amh_train_track1_2969	አንተ ግን የት ነው ያለህው።እግዚአብሔርን ፍሩ ምስኪኑን ለሌላ መከራ አትዳርጉት።ምን አይነት እርኩሰነት ነው ግን?	1	1	0	1	0	0
amh_train_track1_2970	በጎች በመንጋ ወደ መስክ ይነዳሉ የመንጋው መሪ ድንገት መረት እየተሰነጠቀ ሲንሸራተት ገደል ይገባል ተከታዩ ሁሉ እየተከታተለ ነው እዛ ገደል የሚገባው አጎን	0	0	0	0	0	0
amh_train_track1_2971	ሰው እንዲያይልህ ሻማ ታበራለህግን ኢትዮጵያ ውስጥ ግድያ የእለት ኑሮ ሆንዋል ሆዳም አድርባይ ነህ ነህ መቼም 	1	1	0	0	0	0
amh_train_track1_2972	Temesgeh Amlake የግብጽ ባንድራ ምናምን የምትሉ በኦሮሞ ጥላቻ የሰከራቹ ቅርሻታሞች ግብጽ ከኦሮሞ ይልቅ ለናንተ ነዉ የምትቀርበዉ እኮ። አንገታቹ ላይ የምታስሩት ክር ከነዚህ ቀለማት የተሰሩ አይደለም እንዴ? ሀይማኖቱንስ ግብጽ አይደለችም እንደ የሰጠቻቹ? እናንተ ተቦት ቀርጻቹላቹ የምታመልኩዋቸዉ እነ አቡኤ እነ ገብረ መንፈስ ቅዱስ እነ ተክለሀይማኖት ግብጾች አይደሉም እንዴ? የኢትዮጵያ ኦርቶዶክስ እስከ ቅርብ ጊዜ ድረስ ጳጳጳስ ከግብ	1	1	0	0	0	0
amh_train_track1_2973	በምትችለው ሁሉ አግዘኝ  በስራ በቂ ልምድ አለኝ በአዶቤ ፎቶ ኤዲቲንግ  ግራፊክስ ዲዛይን  በመድረክ ሾው ቪድዮ ኤዲቲንግ  በተለያዩ በሙዚቃ በፊልም ፖስተር ስራ  በሶሻል ሚዲያ ማኔጅ ማድረግ  በዩቱዩብ ታምኔል በቲቪ በተለያዩ ሶሻል ሚዲያ ኤዲቲንግ በቅንነት ስራ ፈልግልኝ አባቴ ሞቶ ሀዘን ላይ ነበርኩኝ የጠፋውት ለዛ ነው ለምትተባበረኝ ትብብር ሁሉ እግር ያክብርልኝ	0	0	0	0	0	0
amh_train_track1_2974	በእድሜዬ ሶሰት መንግሰት አይቻለሁ ግን እንዲህ ሕዝብን ያሳተፈ ውይይት መንግሰትን እሰከ ጥግ መተቸት በመከራም ውሰጥም ቢሆኑ ብልፅግና የአገራችን አሰደማሚ እድገት ለደሆች ቤት መሰራት ዳቦ ቤት ህፃናትን መመገብና ማሰተማር ወ ዘ ተ አይቼ አላውቅም ግን በየጫካው የሸፈታችሁ ወገኖቻችን ሰለ ምን ወገናችሁን እንደምትገድሉና የአገርን ልማት የምታወድሙ አላማችሁን የማታውቁ ምነው ሁሌ በድህነት እንድንቆራመድ ፈለጋችሁ እንገድላለን የምትሉ እናንተ ያለ	1	0	0	0	1	0
amh_train_track1_2975	እርሶ የአቶ ገመዳ ልጅ ምንሊክ ዛሬም ንጉስ ነው ካሉ ቦሃላ ሚያስገርም ነገር አለ እንዴ ?	0	0	0	0	0	1
amh_train_track1_2976	በኢሬቻ ላይ ጥላቻ፣ ቂም በቀል እና ተንኮል የለም። ምክኒያቱም ኢሬቻ የሰላም እና የምስጋና በዓል ነዉና።	0	0	0	0	1	0
amh_train_track1_2977	በልደቱማ አትሸወዱ። ልደቱ የወያኔ አሽከር ነው። ወያኔና አብይ ባላቸው ፍቅር ልደቱ አዲሳባ ሲገባ ዝንቡን እሽ የሚለው የለም።	0	1	0	0	0	0
amh_train_track1_2978	ሕንዳዊው ነጋዴ ለሚስቱ ታጅ መሐልን የመሰለ ቤት አሠራ	0	0	0	0	0	0
amh_train_track1_2979	በሀይማኖት ላይ በሳለቅ ይቁም ! ለደርግ መውደቅ ምክንያቶች ዋነኛው በሀይማኖት ላይ ጥላቻ ስለነበረው ነው፡፡ በሕዋሕት ይመራ የነበረው ኢሕአደግም ሃይማኖትን ያጥላላ ነበር፣ የብል	1	0	0	0	0	0
amh_train_track1_2980	የአቅም ውስንነት አለባቸው ማለት አንድ ነገር ነው ግን በትግራይ ህዝብ ሞት ፖለቲካ የሚሰሩ ናቸው ማለት የአስተሳሰብ ችግር እንዳለብህ ነው የሚያሳየው። አፍ ሲከፈት ይታያል።	1	1	0	0	0	0
amh_train_track1_2981	ማንም ቢንጫጫ እኛ ከወደብ ባለቤትነት አናፈገፍግም አሁን አንድ የምንሆንበት ሰአቱ ደርሳል ይሔንን የሚቃወም የኢትዮጵያ ጠላት ነው አረቦቹ ለዘላለም በሐር አልባ እንድንሆን ያሴሩብን አሁን ይግባን ስለዚ የዘር ትርምሱን ወደጎን ጥለን በአንድ የምንቆምበት ሰአቱ አሁን ነው ኢትዮጵያ የቀድሞዎን ከፍታዎን የምታገኝበት ሰአቱ መቶል	1	0	0	0	0	0
amh_train_track1_2982	ድል ለፋኖ ስሞ አቅፋ ገዳይ ገሎ አልቃሽ አብይ የዛሬ አምስት ያለን ፍቅር አሁን ዜሮ ነው የሆነብን የምር ቱ የገባሁት አብይ ላይ ሳይሆን ኢሳያስ አብይ ጎን ተቀምጦ እንደሁ ብየነው	1	0	0	0	0	0
amh_train_track1_2983	አስፊቲ ነብስህን በገነት ያኑረው እባካችሁ እነዚህ ሳይጠሩ የመጡ ቄሶችን አስወጥሉን አስፋው ተዋቂ ሰለሆነ ብቻ ለሕዝብ ለመታየት ብለው ነው የመጡት ኦርቶዶክስ አያውቃቸውም እዚህ ደግ ሰው ቀብር ላይ በመገኘታቸው ቅር ተሰኝቻለሁ ማንም አልጠራቸውም ድንኳን ሰባሪ ቄሶች ናቸው ከቀብር ብሃላ ሕዝቡ ያውግዛቸው	0	1	0	1	0	0
amh_train_track1_2984	ልጆች ዛሬ የምንማረው ተረት ተረት ስለ ኢሰያስ ዘኤርትሪያ ዎ አምሓራ ማህበረ አጋንንት ኦርቶዶክስ ዘኢትዮጵያ ነው	0	1	0	0	0	0
amh_train_track1_2985	“ጌታ እግዚአብሔር እንዲህ ይላል፤ ‘ፍልስጥኤማውያን በቂም ተነሣሥተው በክፉ ልብ ተበቅለዋልና፣ ይሁዳንም በቈየ ጠላትነት ለማጥፋት ፈልገዋልና፤ ስለዚህ ጌታ እግዚአብሔር እንዲህ ይላል፤ “ክንዴን በፍልስጥኤማውያን ላይ አነሣለሁ፤ ከሊታውያንንንም እቈርጣለሁ፤ በባሕሩ ጠረፍ ላይ የቀሩትንም አጠፋለሁ። በታላቅ በቀል እበቀላቸዋለሁ፤ በመዓቴም እቀጣቸዋለሁ፤” በምበቀላቸውም ጊዜ፣ እኔ እግዚአብሔር እንደሆንሁ ያውቃሉ።’ ” ሕዝቅኤል 25:15-17	0	0	0	0	0	0
amh_train_track1_2986	ኃይሌም ዝማሬዬም እግዚአብሔር ነው፥ እርሱም መድኃኒት ሆነልኝ። መዝሙረ ዳዊት መልካም ቀን!	0	0	0	0	1	0
amh_train_track1_2987	የአዛውንቱ ገንዘብ ተመለሰላቸው ደግሞም ቅጣቱ እጅግ አነስተኛ ነው ለምን እንዲ ሆነ ነገም ተመሣሣይነት ቢደገምስ	0	0	0	0	0	0
amh_train_track1_2988	እስከ ዛሬ ካቀረብካቸው ሰዎች ኤዱ '''ልዩ ሴት''' ናት።መማር በተለይ በሴት ልጅ እንደዚህ ስሆን ያኮራል።	0	0	0	0	1	0
amh_train_track1_2989	እብካቹህ የሄን ዲያቢሎስ አብይ አህመድ ንፁሓን ሽማግሌዎችሕፃናቶችና ሴቶችን የሚጨፈጭፍ ዓረመኔ አክብረህ አንቱ ብለህ ጠ ሚኒስትሩ ዶክተር ብለህ ስትጠራው መስማት ይዘገንናል የኢትዮጲያ ጋዜጠኞች ታሳፍራላቹህ እኛ ፋኖች ላይክ እናደርግም	1	1	0	0	0	0
amh_train_track1_2990	ሀይላየሱስ አዳሙ፣ ጎጃም የኦሮሞን ዱከ በመከተል የራሱን ክልልና ሲኖዶስ በማቋቋም የራሱን ፓትርያርክ መምረጥ አለበት የሚል ምክረ ሀሳብ አቅርቧል። ይሄ ጥሩ ጅምር ነው። እናመሰግናለ	0	0	0	0	1	0
amh_train_track1_2991	የጥበብ መጀመሪያ እግዚአብሔርን መፍራት ነው ? ምሳሌ 1፥7	0	0	0	0	0	0
amh_train_track1_2992	አጋጣሚ ከእናንተ ጋር በምንም የማይገናኝ በግልፅ በካርታቹ ላይ እንደሚታየው የኢትዬዽያ ግዛት የሆነን የባህር ዳርቻ እና መሬት በህገወጥ መንገድ ተቆጣጠራችውት አሁን ደሞ በታሪክ አጋጣማ ይሄን ጉዳይ አፍንጫቹ ላይ ቆሞ የሚጠይቅ ትውልድ እየመጣ ነው እና የዚህ ግለሰብ ሚና ይሄን በኤርትራ ላይ እየተነሳ ያለውን ትውልድ አጀንዳ ለማስቀየር የሚያደርገው መውተርተር እንጂ በሃው ላይ የተመሰረተ አይደለም ምክንያቱም ከሙሁር እስከ ገበሬ በዚህ ግዛታችን	0	1	0	0	0	0
amh_train_track1_2993	የአፍሪካ ዋንጫ አሸናፊዎች በገንዘብ እና በቪላ ሽልማት ተንበሸበሹ	0	0	0	0	1	0
amh_train_track1_2994	የባንኩ ሐላፊዎች አን ተፔጅ አይገቡም አትዋሽ በዛ ላይ ንግግግርህ ራሱ አሳፋሪ ነው	1	1	0	0	0	0
amh_train_track1_2995	እርግጥ ነው ፍቅር ያሸንፋል። የሚያሸንፈውም ጥቅሙ ሲጠበቅ ነው። ትዳር፤ ስራ፣ ውትድርና ሁሉም ያለጥቅም ጥበቃ ፍቅር ብቻ አያሸንፍም። ፍቅር ስሜታዊ ነው። ጥቅም መሰረታዊ ነው። ጨዋ	0	0	0	0	0	0
amh_train_track1_2996	Wow!🙆🏻🙆🏻🙆🏻🙆🏻 አሳዛኝ የሆነሽ ልጅ	0	0	0	1	0	0
amh_train_track1_2997	በቅድሚያ በአንዲት ሉዓላዊት ሀገር ላይ ያልተጠበቀ ጥቃት የፈጸመዉ ሐማስ ስለሆነ እሱን አወግዛለሁ በግለሰብ ደረጃ።	0	0	0	0	0	0
amh_train_track1_2998	ገበቴ አቃፊው በስራ ላይ፤ አሪፍ ውሻ ለባለቤቱ ዳንኤል ክብረት ህወሃት ከነአስተሳሰቡ መጥፋት አለበት ዳንኤል ክብረት በሬ ሆይ ሳሩን አይተህ ገደሉን ሳታይ	0	1	0	0	0	0
amh_train_track1_2999	በጣም የሚገርም ነው። እንደ አንተ አይነቱ አጋስስ በአገሪቱ በየቦታው ተሰግስጎ ነው ሕይወታችንን ያከበደው። እንደዚህ አይነቱ ዜና እዉነት ቢሆን ኖሮ አንተም በዚህ ሰአት ሲኦል ነበረክ።	0	1	0	0	0	0
amh_train_track1_3000	ለለውጡ መምጣት ለእያንዳንዱ ሰው የሰጠውን ክሬዲት አደንቅለታለሁ አንዳንድ የሄደበትን ስሜታዊ አካሄድ ባልደግፍለትም በብዙ ያመነበትን አድርጓል ለለውጡ መቀልበስ ደግሞ ተጠያቂው እነ ጠቅላዩ ናቸው	1	0	0	0	1	0
amh_train_track1_3001	አዲሱ የትዊተር ተቀናቃኝ በሰዓታት 10 ሚሊዮን ተጠቃሚዎች ማጋበሱን ዛከርበርግ ገለጠ	0	0	0	0	0	0
amh_train_track1_3002	ውጥር አማራ? ህልውናችን በክንዳችን ? አማራነት ወይም ሞት !	1	0	0	0	0	0
amh_train_track1_3003	እንደዛ ከሆነ አዲስ የተቋቋመውን የትግራይ ክልል መንግስት መጠራጠርና መፍራት ምን አመጣው? የተጠራጣሪነት ባህል ኢትዮጵያን እየጎዳ ነው። ሰዎቹ የገዛ ዘመዳቸው የ	0	0	0	0	0	0
amh_train_track1_3004	ሰዋሰው፡ የአዲሱ ዘመን የኢትዮጵያ ሙዚቃ መድረክ	0	0	0	0	1	0
amh_train_track1_3005	ግርማ ተጠማቂዎችን እያራቆተ አጋንንት ይጭንበቸዋል	0	1	0	0	0	0
amh_train_track1_3006	ብቻ ቆይተሽ ፕራንክ ነው ብለህ እንዳታጉላላላን ዋ አንተ ሞላጫ😂	0	1	0	0	0	0
amh_train_track1_3007	የኢትዮጵያ ጠላት ሀገር ለማፍረስ ከውስጥ የሚዋጋ ቅጥረኛ ነውተገልበጥ	1	1	0	0	0	0
amh_train_track1_3008	በርሀ እውነት ነው ኢትዮጵያዊ የሆነ እውነተኛ ሰው እንኳን የብልፅግና አባል የሆነ ሁሉ በ እንኳን በዚህ አጋጣሚ ሰልፉን በመደገፍ መንግስትንም አልታይ ያለውን ሰህተት እንዲያይ ማድረግ አለባቸው የኢትዮጵያ ህዝብ ከዚህ ላይ ምን እስከሚመጣ ይጠብቅ የኔ የምንለው መከላከያ እንደዚህ በራሡ ወገን ላይ ሲተኩስ ማነው ለሀገር ለህዝብ የቆመው እውነት ነው የተወሰነው ተጠቃሚ አካል ካልሆነ መንግስትን ማመን ትቷል አዝነናልተቀይመናል መንግሶት ለሁሉም አባ	0	0	0	1	0	0
